unnamed__0,deal_num,pre_deal_tar_rev_rev_last_avail_yr,pre_deal_tar_ebitda_last_avail_yr,pre_deal_tar_ebit_last_avail_yr,pre_deal_tar_pbt_last_avail_yr,pre_deal_tar_pat_last_avail_yr,pre_deal_tar_np_last_avail_yr,pre_deal_tar_ta_last_avail_yr,pre_deal_tar_na_last_avail_yr,pre_deal_tar_current_liabilities_last_avail_yr,pre_deal_tar_eq_last_avail_yr,pre_deal_tar_cap,pre_deal_acq_rev_rev_last_avail_yr,pre_deal_acq_ebitda_last_avail_yr,pre_deal_acq_ebit_last_avail_yr,pre_deal_acq_pbt_last_avail_yr,pre_deal_acq_pat_last_avail_yr,pre_deal_acq_np_last_avail_yr,pre_deal_acq_ta_last_avail_yr,pre_deal_acq_na_last_avail_yr,pre_deal_acq_current_liabilities_last_avail_yr,pre_deal_acq_eq_last_avail_yr,pre_deal_acq_cap,pre_deal_ven_rev_rev_last_avail_yr,pre_deal_ven_ebitda_last_avail_yr,pre_deal_ven_ebit_last_avail_yr,pre_deal_ven_pbt_last_avail_yr,pre_deal_ven_pat_last_avail_yr,pre_deal_ven_np_last_avail_yr,pre_deal_ven_ta_last_avail_yr,pre_deal_ven_na_last_avail_yr,pre_deal_ven_current_liabilities_last_avail_yr,pre_deal_ven_eq_last_avail_yr,pre_deal_ven_cap,post_deal_tar_rev_rev_1st_avail_yr,post_deal_tar_ebitda_1st_avail_yr,post_deal_tar_ebit_1st_avail_yr,post_deal_tar_pbt_1st_avail_yr,post_deal_tar_pat_1st_avail_yr,post_deal_tar_np_1st_avail_yr,post_deal_tar_ta_1st_avail_yr,post_deal_tar_na_1st_avail_yr,post_deal_tar_current_liabilities_1st_avail_yr,post_deal_tar_shareholder_funds_1st_avail_yr,post_deal_tar_cap,post_deal_acq_rev_rev_1st_avail_yr,post_deal_acq_ebitda_1st_avail_yr,post_deal_acq_ebit_1st_avail_yr,post_deal_acq_pbt_1st_avail_yr,post_deal_acq_pat_1st_avail_yr,post_deal_acq_np_1st_avail_yr,post_deal_acq_ta_1st_avail_yr,post_deal_acq_na_1st_avail_yr,post_deal_acq_shareholder_funds_1st_avail_yr,post_deal_acq_cap,post_deal_ven_rev_rev_1st_avail_yr,post_deal_ven_ebitda_1st_avail_yr,post_deal_ven_ebit_1st_avail_yr,post_deal_ven_pbt_1st_avail_yr,post_deal_ven_pat_1st_avail_yr,post_deal_ven_np_1st_avail_yr,post_deal_ven_ta_1st_avail_yr,post_deal_ven_na_1st_avail_yr,post_deal_ven_shareholder_funds_1st_avail_yr,post_deal_ven_cap,tar_name,tar_bvd_id_num,tar_orbis_id_num,acq_name,acq_bvd_id_num,acq_orbis_id_num,ven_name,ven_bvd_id_num,ven_orbis_id_num
5145.0,2007698272.0,270278.559617043,16194.2980541341,15677.6795742241,22289.9672469809,15441.9252399371,15441.9252399371,120801.70158897,67408.918222829,52804.4010602838,67408.918222829,442138.912567601,336819.924640731,156459.131143284,154262.479460844,549372.125532025,493435.959475617,n.a.,1642108.27273845,n.a.,163578.636149762,1477490.14963182,7556158.73465882,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,308002.888038495,16375.9990666639,15821.91329273,21437.6010176562,15393.0235893875,15393.0235893875,135004.30340782,78141.1503414236,56240.6311323086,78141.1503414236,292382.184117284,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,ELAN CORPORATION,JP1100001014640,054438395,M3 INC.,JP1010401063016,051059351,SHAREHOLDERS,,
,,,,,,,,,,,,,,,,,,,,,,,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,,,,,,,,,,,,,,,,,,,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,,,,,MR NOBUHIRO NAKAJIMA,,
,,,,,,,,,,,,,,,,,,,,,,,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,,,,,,,,,,,,,,,,,,,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,,,,,MR EIJI SAKURAI,,
,,,,,,,,,,,,,,,,,,,,,,,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,,,,,,,,,,,,,,,,,,,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,,,,,"N-STYLE, KK",JP3030001016386,304799608
,,,,,,,,,,,,,,,,,,,,,,,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,,,,,,,,,,,,,,,,,,,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,,,,,"SAKURA CORPORATION, KK",,
,,,,,,,,,,,,,,,,,,,,,,,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,,,,,,,,,,,,,,,,,,,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,,,,,"ES, KK",,
5146.0,2007494332.0,137220.28430431,22043.9453479336,20247.7348652698,20818.836702502,14533.3987079167,n.a.,163750.020414731,n.a.,18717.5486162155,139050.366596302,144791.747328049,2652232.06626031,271529.641837833,171374.832364302,440961.388945093,399125.573716939,399125.573716939,10472383.5663661,8175755.9295451,1586449.80277265,8175755.9295451,24855654.1539256,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,141620.513224152,17732.3052538922,17732.3052538922,17058.173634102,12947.2925800875,n.a.,197817.975607248,n.a.,48425.1213549265,146564.145102614,176819.971903953,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"JASTEC CO., LTD",JP4010401014057,051058116,NTT DATA GROUP CORPORATION,JP9010601021385,051058068,EMPLOYEES,,
,,,,,,,,,,,,,,,,,,,,,,,,34989757.4821109,n.a.,n.a.,3951772.77347697,n.a.,n.a.,552187587.583974,n.a.,n.a.,67728060.7550603,n.a.,,,,,,,,,,,,,,,,,,,,,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,,,,,NIPPON LIFE INSURANCE COMPANY,JP3120005007273,053088829
,,,,,,,,,,,,,,,,,,,,,,,,15980713.0316715,n.a.,n.a.,2595585.18279735,n.a.,n.a.,71310528.3652958,n.a.,n.a.,32816958.5710584,n.a.,,,,,,,,,,,,,,,,,,,,,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,,,,,"TOKIO MARINE & NICHIDO FIRE INSURANCE CO., LTD",JP2010001008824,392436655
,,,,,,,,,,,,,,,,,,,,,,,,14592451.3159836,n.a.,n.a.,1886405.32791163,n.a.,n.a.,237811739.402592,n.a.,n.a.,19153222.6983387,n.a.,,,,,,,,,,,,,,,,,,,,,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,,,,,"DAI-ICHI LIFE INSURANCE CO., LTD, THE",JP1010001174683,303606649
,,,,,,,,,,,,,,,,,,,,,,,,75780.3250246468,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,,,,,,,,,,,,,,,,,,,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,,,,,HIKARI TSUSHIN KK,JP2010001143423,304188836
,,,,,,,,,,,,,,,,,,,,,,,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,,,,,,,,,,,,,,,,,,,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,,,,,"MASTER TRUST BANK OF JAPAN LTD, THE (TRUST ACCOUNT)",JP2-47800,168751535
,,,,,,,,,,,,,,,,,,,,,,,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,,,,,,,,,,,,,,,,,,,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,,,,,"NOMURA TRUST & BANKING CO., LTD, THE (TRUST ACCOUNT)",JP2-91781,049566854
,,,,,,,,,,,,,,,,,,,,,,,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,,,,,,,,,,,,,,,,,,,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,,,,,CUSTODY BANK OF JAPAN LTD (TRUST E ACCOUNT),JP*4000000082717,553590786
,,,,,,,,,,,,,,,,,,,,,,,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,,,,,,,,,,,,,,,,,,,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,,,,,MR SHIGERU KAMIYAMA,,
,,,,,,,,,,,,,,,,,,,,,,,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,,,,,,,,,,,,,,,,,,,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,,,,,"SASYAMA, YK",JP9020002057945,054508637
5147.0,1939058126.0,243974.77516287,n.a.,3126.70294746284,1374.24319966739,704.114550635124,n.a.,711760.532373736,n.a.,498840.692096238,212919.840277497,87194.1421180624,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,71501.4012605601,n.a.,-1921.26109310093,-4883.39330541633,-4883.39330541633,n.a.,124355.82416824,n.a.,82379.5691599077,-329.846571987894,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,38017.6730834615,n.a.,n.a.,-29.6142711062239,n.a.,n.a.,103957.373209934,n.a.,3072.83317811724,n.a.,n.a.,n.a.,n.a.,-1482.68784005161,-1482.68784005161,n.a.,88916.5669557602,n.a.,-7398.35002402775,n.a.,"CHUNGHSIN TECHNOLOGY GROUP CO., LTD",CN42426PC,236814367,"JIANGSU RONGYUN CONSTRUCTION ENGINEERING CO., LTD",CN9434444559,434618505,"CNC INDUSTRIAL GROUP CO., LTD",CN9367120755,236814537
,,,,,,,,,,,,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,,,,,,,,,,,,,,,,,,,,,76934.632866182,n.a.,-577.478286571367,-5327.32533133248,-5405.45059891748,n.a.,2609060.85974296,n.a.,1014069.35774131,n.a.,,,,,,,,,,,,,,"PIZHOU ECONOMIC DEVELOPMENT ZONE JINGFA CONSTRUCTION CO., LTD",CN9363131439,268507880,,,
5148.0,52662.0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,35619.1569991701,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,2049551.21324846,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,CARL SCHENCK AG,DE6050002260,002602412,DURR AG,DE7330266264,002729990,HERBERT QUANDT BETEILIGUNGSVERWALTUNG,,
,,,,,,,,,,,,,,,,,,,,,,,,1434240.99496658,n.a.,693828.088983834,671848.673984346,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,,,,,,,,,,,,,,,,,,,,n.a.,108227.216597478,n.a.,n.a.,97002.8054977398,n.a.,638183.13588513,n.a.,339754.622792084,n.a.,,,,,,,AGIV AG FÜR INDUSTRIE UND VERKEHRSWESEN,,
5149.0,256264.0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,977748.444276824,277955.874033566,202715.444088252,132377.899302282,91269.0929662455,91269.0929662455,2616066.37752216,1222515.55723176,261550.066000377,1222515.55723176,1216604.87617386,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,133697.906845182,31303.0360173487,21120.1206864039,33000.1885725061,28474.4484254196,n.a.,225721.289835942,n.a.,22817.2732415614,198755.421459551,n.a.,1133320.76183292,326984.725627004,241372.807844616,90326.2304356025,62983.2170469546,62983.2170469546,3504431.45389402,n.a.,1426551.00886291,1720421.40706393,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,BURTONWOOD PLC,GB00466771,003931958,WOLVERHAMPTON & DUDLEY BREWERIES PLC,GB00031461,003899638,,,
5150.0,1907201255.0,14507.1524194883,n.a.,6478.39232261849,22250.1165746604,21197.1841578797,n.a.,2919.63117281629,n.a.,19750.3045983063,4130.50345211414,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,311.367157533731,n.a.,-6037.8153156541,26723.424737895,26723.424737895,n.a.,549245.649132835,n.a.,19617.6351137919,371069.929754366,n.a.,7575.09664415397,n.a.,-346.414765120862,-103.789052511244,-103.789052511244,n.a.,20564.5221943112,n.a.,2814.18751222154,17750.3346820896,n.a.,86246.7471909267,n.a.,-807.900001504189,33820.7909026639,33820.7909026639,n.a.,867141.73974519,n.a.,471322.78395331,878153.6555118,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"JIANGSU MINTONG INFORMATION TECHNOLOGY CO., LTD",CN9371991268,270430601,"TIME PUBLISHING AND MEDIA CO., LTD",CN31388PC,039767782,"ANHUI PUBLISHING GROUP CO., LTD",CN9360639826,060278466
,,,,,,,,,,,,,,,,,,,,,,,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,,,,,,,,,,,,,,,,,,,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,,,,,MR QIN QIAN,,
,,,,,,,,,,,,,,,,,,,,,,,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,,,,,,,,,,,,,,,,,,,,n.a.,n.a.,n.a.,1135.66282095636,n.a.,n.a.,31390.9237225673,n.a.,31390.9237225673,n.a.,,,,,,,NANJING CISRI VENTURE CAPITAL PARTNERSHIP ENTERPRISE LP,CN9391379992,284053874
,,,,,,,,,,,,,,,,,,,,,,,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,,,,,,,,,,,,,,,,,,,,n.a.,n.a.,n.a.,-129.360268347347,-129.360268347347,n.a.,341.450940870324,n.a.,-94.7639175102661,n.a.,,,,,,,"ZHENJIANG BAO'AN ENTERPRISE MANAGEMENT CO., LTD",CN9405736968,338918509
,,,,,,,,,,,,,,,,,,,,,,,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,,,,,,,,,,,,,,,,,,,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,,,,,MR WEI YI,,
5151.0,1907146295.0,52133.1569557762,11278.0743244843,9560.82208354586,9162.23361634085,8665.4644690106,8665.4644690106,83229.8328057238,51554.675133773,10535.1947566228,51554.675133773,136159.975723634,460.421249284358,n.a.,-133.937987766294,22866.3332027601,22772.6218097448,n.a.,185743.21270377,n.a.,19788.7727122066,120756.018923072,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,57188.5836886029,11931.5247808324,9681.27378056854,9819.79323214462,9092.53474374075,9092.53474374075,90552.292220561,64902.9188979463,19730.1448104623,64902.9188979463,149130.741489289,2600.41582547383,n.a.,-2733.29918341519,24943.8032964715,24357.5797752132,n.a.,628436.13463103,n.a.,377669.569409709,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,GCS HOLDINGS INC.,KY40468FC,227509421,"XIAMEN SAN'AN INTEGRATED CIRCUIT CO., LTD",CN9367121457,251769403,,,
5152.0,108422.0,473145,173113,137198,139712,107842,107605,503901,327334,124152,323846,n.a.,2465066,834252,696498,690225,542039,517864,2783658,1897335,417674,1833855,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,305566,55274,14712,20093,15332,15095,475798,342636,79175,338970,n.a.,1655346,237590,76158,10103,4408,513,3951523,n.a.,2366545,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,SILICONIX INC.,US941527868,000059209,VISHAY INTERTECHNOLOGY INC.,US381686453,059967928,,,
5153.0,1943279932.0,22925.4359889264,n.a.,n.a.,-9777.2569059497,-9777.2569059497,n.a.,77518.5493310502,n.a.,n.a.,-8020.57915172435,n.a.,125334.368245521,n.a.,n.a.,8836.88040003916,n.a.,n.a.,191213.265732629,n.a.,n.a.,n.a.,1963538.73404791,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,22063.7143338132,n.a.,n.a.,-4128.98401871524,-4128.98401871524,n.a.,155759.077393161,n.a.,n.a.,-27243.2233014066,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"HEBEI HUATUO PHARMACY MEDICINE CHAIN CO., LTD",CN9372072925,263964104,LBX PHARMACY CHAIN JOINT STOCK COMPANY,CN42441PC,231298105,MR ZHANG WEIJUN,,
,,,,,,,,,,,,,,,,,,,,,,,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,,,,,,,,,,,,,,,,,,,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,,,,,MS TIAN JINPING,,
,,,,,,,,,,,,,,,,,,,,,,,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,,,,,,,,,,,,,,,,,,,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,,,,,MR MA ZHIRONG,,
,,,,,,,,,,,,,,,,,,,,,,,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,,,,,,,,,,,,,,,,,,,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,,,,,MS GUO ZHIHONG,,
5154.0,1909174176.0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,509598.483642617,75738.4902294532,53141.6155725175,26337.0470139456,21661.8315676831,21661.8315676831,667153.244181664,370432.903858869,108776.679383042,370432.903858869,770110.288623799,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,-32.7265081238378,1276.33381682967,1290.35946316846,n.a.,18451.5169612495,n.a.,3804.06696810895,14647.4499931405,n.a.,549961.17699535,104880.666511156,76673.5333187057,64673.8136732985,53141.6155725175,53141.6155725175,897797.206197283,n.a.,406743.743824841,1083743.90885776,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,NU-OVAL ACQUISITIONS 1 LTD,GB06206692,048675515,POLYPIPE GROUP PLC,GB06059130,061918275,SHAREHOLDERS,,
,,,,,,,,,,,,,,,,,,,,,,,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,,,,,,,,,,,,,,,,,,,,n.a.,n.a.,-740.8619624,-740.8619624,n.a.,n.a.,63.4299625,n.a.,-1522.3191009,440251.7745,,,,,,,ELECTRA PRIVATE EQUITY PLC,GB00303062,004549382
5155.0,1907216285.0,912547.521901962,102320.291954821,85677.5589423858,85915.7048192836,62614.0467105142,n.a.,873061.103620946,n.a.,399050.054569481,415949.252372421,91341.8226181448,11944527.0367973,1006551.02707897,991254.734216686,1110739.84822176,770722.492752518,770722.492752518,13781263.7501989,4509695.19515923,7621785.51445969,4509695.19515923,7692441.06245223,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1022552.59811514,n.a.,74402.2676169553,73156.5814916437,55158.2488722522,n.a.,973659.41769666,n.a.,522666.083593047,405049.498775945,102062.692167771,11852904.9903893,1019923.83401246,989624.350905616,1055499.16423827,738957.496557073,738957.496557073,14658382.4931839,n.a.,5204604.86394701,7362009.74533658,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,OBAYASHI ROAD CORPORATION,JP4010601028815,051057542,OBAYASHI CORPORATION,JP7010401088742,051056808,,,
5156.0,1909478748.0,52531.2986151178,23015.0485274256,19162.9607698643,19237.3831272971,12589.5697939582,n.a.,59905.7136928102,n.a.,27061.4982250777,32435.4640084519,n.a.,53157044.2179742,20603958.1425987,16775679.0563173,10431001.0232847,8621114.9844125,7531303.28486889,231793116.455126,75548474.3669104,34102291.2652729,68358090.4004262,178106346.720437,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,50741.3726994946,n.a.,2325.99684713069,48415.3758523639,n.a.,55443.6759164162,18546.0047126179,14550.8584621471,14469.0257197341,10095.1671197119,n.a.,64090.9818917218,n.a.,32357.7526644222,31387.607787541,n.a.,52321083.4004617,21256519.0361522,16873823.1301879,7635932.70494474,4971592.92506414,4309700.29555659,230693748.848988,n.a.,63609755.9072938,110348294.263225,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,19316.1539045095,n.a.,16674.9474490448,n.a.,BROUWERIJ BOSTEELS SA/NV,BE0441701475,002045783,ANHEUSER-BUSCH INBEV SA/NV,BE0417497106,008326700,WATERLAND PRIVATE EQUITY INVESTMENTS BV,NL32074547,007636648
,,,,,,,,,,,,,,,,,,,,,,,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,,,,,,,,,,,,,,,,,,,,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,,,,,,,SHAREHOLDERS,,
5157.0,1907152076.0,26380.2844976866,-11249.7173424743,-17535.7921178111,-17146.5226416513,-17146.5226416513,-17146.5530913913,86238.8705854962,51592.3951700138,27769.6452344059,51592.3951700138,180831.720321832,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,33331.8383407231,-4235.52838425785,-11821.898406814,-13117.1389971933,-13117.1389971933,-13117.2303464133,79446.8429303196,61019.086578689,13575.6207323731,61019.086578689,158355.082009089,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,354033.939148682,n.a.,221607.665554034,496649.170672527,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"ADVANCED LITHIUM ELECTROCHEMISTRY (CAYMAN) CO., LTD",KY40543FC,225874453,FDG KINETIC LTD,BM17709R,261850865,,,
5158.0,2007344301.0,89607.9274116523,63491.0219675263,36711.270296084,38624.5463228271,30125.5014326648,n.a.,154287.392550143,n.a.,30026.5520534861,93987.3925501433,n.a.,12180.4202483286,-4928.17574021012,-6271.91977077364,-37135.7211079274,-37135.7211079274,n.a.,350725.214899713,n.a.,12895.8930276982,299302.769818529,n.a.,45558.7392550143,-74785.100286533,-80229.2263610315,1207927.41165234,1300955.10983763,n.a.,20346418.3381089,n.a.,3256924.54632283,9913658.07067813,16584872.5589337,86562.6552053486,57937.917860554,31554.9188156638,32300.9551098376,25191.0219675263,n.a.,167276.026743075,n.a.,69441.4517669532,78077.841451767,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,TELENOR SATELLITE AS,NO974529068,005657477,SPACE NORWAY AS,NO975963233,005660281,TELENOR ASA,NO982463718,005705291
5159.0,1943246257.0,803688.82861299,299797.927791151,254733.6950737,253321.881558155,213856.075834828,213856.075834828,1009860.74836326,853076.642687705,104690.305692546,853076.642687705,1369377.10923504,14106735.0104064,1825914.22918171,1156890.36424545,1583906.60265067,1366980.24356325,1349943.49817424,22631375.9060341,9831531.73425279,4411747.01657827,9831531.73425279,7949625.45112136,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,20613748.3312619,1341075.27818662,538984.898329653,-297374.220556593,-229157.224526184,-262657.995103319,21606517.4150385,n.a.,8967965.97497453,6393528.55430612,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,VINYTHAI PCL,TH0107536000846,006532057,PTT GLOBAL CHEMICAL PCL,TH0107554000267,124081714,SHAREHOLDERS,,
,,,,,,,,,,,,,,,,,,,,,,,,346.831238822424,n.a.,35.3523578206122,35.3523578206122,28.2698820602858,n.a.,47636.1617646356,n.a.,47275.6457421407,360.516022494919,n.a.,,,,,,,,,,,,,,,,,,,,,,435.992406127211,n.a.,41.0243405269753,41.0243405269753,32.3513087696265,n.a.,4864.0402808567,n.a.,366.007942258223,n.a.,,,,,,,"THAI NVDR CO., LTD",TH0105543093348,049832862
5160.0,2007971027.0,2389711.97695177,66951.2710260753,60945.8350370675,26500.2238497185,23521.6124836986,n.a.,1858361.18115963,n.a.,555285.083006174,420551.420500391,n.a.,264387.279287611,145181.002838801,120395.412451464,-335291.428407903,-323066.136376851,-323066.136376851,6405953.30371111,3303868.47251979,1398473.70523348,3303868.47251979,1675985.29949839,2530842.20953341,109907.793152387,25662.2881281951,-546724.947512427,-477626.386367878,n.a.,13995642.1529601,n.a.,2098155.01371365,6794117.54963712,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,"LOTTE GLOBAL LOGISTICS CO., LTD",KR1101110578231,046732680,LOTTE CORPORATION,KR1101110076300,006740445,"HOTEL LOTTE CO., LTD",KR1101110145410,046721683
